
 generation  best  average  standard 
 number      value fitness  deviation 

    1,       2.606,  1.283,  0.430 


    2,       2.606,  1.271,  0.392 


    3,       2.606,  1.304,  0.339 


    4,       2.606,  1.506,  0.482 


    5,       2.606,  1.687,  0.460 


    6,       2.606,  1.796,  0.513 


    7,       2.606,  1.853,  0.547 


    8,       2.606,  1.966,  0.508 


    9,       2.606,  2.106,  0.469 


   10,       2.606,  2.145,  0.487 


   11,       2.606,  2.238,  0.511 


   12,       2.606,  2.149,  0.594 


   13,       2.606,  2.159,  0.703 


   14,       2.606,  2.368,  0.529 


   15,       2.606,  2.329,  0.594 


   16,       2.606,  2.377,  0.512 


   17,       2.606,  2.259,  0.599 


   18,       2.606,  2.437,  0.324 


   19,       2.606,  2.483,  0.222 


   20,       2.606,  2.456,  0.384 


   21,       2.606,  2.530,  0.140 


   22,       2.606,  2.453,  0.313 


   23,       2.606,  2.491,  0.226 


   24,       2.606,  2.466,  0.335 


   25,       2.606,  2.383,  0.450 


   26,       2.606,  2.340,  0.529 


   27,       2.606,  2.322,  0.473 


   28,       2.606,  2.325,  0.544 


   29,       2.606,  2.465,  0.297 


   30,       2.606,  2.385,  0.467 


   31,       2.606,  2.416,  0.533 


   32,       2.606,  2.481,  0.368 


   33,       2.606,  2.487,  0.209 


   34,       2.606,  2.503,  0.233 


   35,       2.606,  2.401,  0.383 


   36,       2.606,  2.397,  0.421 


   37,       2.606,  2.282,  0.547 


   38,       2.606,  2.347,  0.513 


   39,       2.606,  2.422,  0.377 


   40,       2.606,  2.450,  0.369 


   41,       2.635,  2.447,  0.426 


   42,       2.635,  2.546,  0.225 


   43,       2.635,  2.429,  0.407 


   44,       2.635,  2.503,  0.318 


   45,       2.635,  2.517,  0.242 


   46,       2.635,  2.413,  0.389 


   47,       2.635,  2.430,  0.407 


   48,       2.635,  2.480,  0.380 


   49,       2.635,  2.485,  0.405 


   50,       2.635,  2.461,  0.479 


   51,       2.635,  2.369,  0.542 


   52,       2.850,  2.508,  0.368 


   53,       2.850,  2.293,  0.625 


   54,       2.850,  2.371,  0.505 


   55,       2.850,  2.402,  0.525 


   56,       2.850,  2.384,  0.511 


   57,       2.850,  2.305,  0.631 


   58,       2.850,  2.399,  0.585 


   59,       2.850,  2.423,  0.520 


   60,       2.850,  2.473,  0.557 


   61,       2.850,  2.512,  0.529 


   62,       2.850,  2.361,  0.691 


   63,       2.850,  2.545,  0.628 


   64,       2.850,  2.631,  0.563 


   65,       2.850,  2.610,  0.576 


   66,       2.850,  2.647,  0.527 


   67,       2.850,  2.683,  0.497 


   68,       2.850,  2.743,  0.349 


   69,       2.850,  2.708,  0.412 


   70,       2.850,  2.588,  0.585 


   71,       2.850,  2.523,  0.643 


   72,       2.850,  2.573,  0.587 


   73,       2.850,  2.560,  0.656 


   74,       2.850,  2.711,  0.420 


   75,       2.850,  2.737,  0.346 


   76,       2.850,  2.707,  0.405 


   77,       2.850,  2.801,  0.268 


   78,       2.850,  2.728,  0.365 


   79,       2.850,  2.680,  0.493 


   80,       2.850,  2.732,  0.413 


   81,       2.850,  2.711,  0.476 


   82,       2.850,  2.683,  0.533 


   83,       2.850,  2.688,  0.449 


   84,       2.850,  2.637,  0.547 


   85,       2.850,  2.552,  0.611 


   86,       2.850,  2.612,  0.542 


   87,       2.850,  2.696,  0.465 


   88,       2.850,  2.618,  0.578 


   89,       2.850,  2.657,  0.526 


   90,       2.850,  2.750,  0.335 


   91,       2.850,  2.698,  0.408 


   92,       2.850,  2.647,  0.560 


   93,       2.850,  2.671,  0.487 


   94,       2.850,  2.672,  0.519 


   95,       2.850,  2.814,  0.159 


   96,       2.850,  2.738,  0.410 


   97,       2.850,  2.664,  0.530 


   98,       2.850,  2.796,  0.271 


   99,       2.850,  2.761,  0.289 


  100,       2.850,  2.724,  0.357 


  101,       2.850,  2.705,  0.439 


  102,       2.850,  2.755,  0.376 


  103,       2.850,  2.750,  0.400 


  104,       2.850,  2.787,  0.311 


  105,       2.850,  2.793,  0.310 


  106,       2.850,  2.663,  0.571 


  107,       2.850,  2.646,  0.504 


  108,       2.850,  2.646,  0.545 


  109,       2.850,  2.705,  0.420 


  110,       2.850,  2.716,  0.474 


  111,       2.850,  2.572,  0.651 


  112,       2.850,  2.625,  0.542 


  113,       2.850,  2.706,  0.424 


  114,       2.850,  2.733,  0.358 


  115,       2.850,  2.696,  0.517 


  116,       2.850,  2.806,  0.239 


  117,       2.850,  2.818,  0.188 


  118,       2.850,  2.737,  0.408 


  119,       2.850,  2.800,  0.266 


  120,       2.850,  2.756,  0.438 


  121,       2.850,  2.815,  0.188 


  122,       2.850,  2.660,  0.557 


  123,       2.850,  2.808,  0.238 


  124,       2.850,  2.627,  0.528 


  125,       2.850,  2.618,  0.584 


  126,       2.850,  2.655,  0.560 


  127,       2.850,  2.578,  0.594 


  128,       2.850,  2.648,  0.543 


  129,       2.850,  2.616,  0.568 


  130,       2.850,  2.540,  0.630 


  131,       2.850,  2.607,  0.590 


  132,       2.850,  2.669,  0.550 


  133,       2.850,  2.586,  0.679 


  134,       2.850,  2.648,  0.571 


  135,       2.850,  2.643,  0.501 


  136,       2.850,  2.573,  0.592 


  137,       2.850,  2.677,  0.488 


  138,       2.850,  2.584,  0.582 


  139,       2.850,  2.650,  0.501 


  140,       2.850,  2.657,  0.454 


  141,       2.850,  2.462,  0.664 


  142,       2.850,  2.434,  0.760 


  143,       2.850,  2.595,  0.579 


  144,       2.850,  2.569,  0.579 


  145,       2.850,  2.490,  0.662 


  146,       2.850,  2.634,  0.526 


  147,       2.850,  2.717,  0.349 


  148,       2.850,  2.681,  0.438 


  149,       2.850,  2.740,  0.411 


  150,       2.850,  2.744,  0.399 


  151,       2.850,  2.804,  0.266 


  152,       2.850,  2.850,  0.000 


  153,       2.850,  2.799,  0.222 


  154,       2.850,  2.648,  0.515 


  155,       2.850,  2.667,  0.513 


  156,       2.850,  2.692,  0.515 


  157,       2.850,  2.563,  0.652 


  158,       2.850,  2.575,  0.622 


  159,       2.850,  2.539,  0.688 


  160,       2.850,  2.826,  0.066 


  161,       2.850,  2.564,  0.692 


  162,       2.850,  2.706,  0.416 


  163,       2.850,  2.774,  0.359 


  164,       2.850,  2.820,  0.188 


  165,       2.850,  2.678,  0.514 


  166,       2.850,  2.811,  0.197 


  167,       2.850,  2.654,  0.501 


  168,       2.850,  2.684,  0.438 


  169,       2.850,  2.598,  0.560 


  170,       2.850,  2.668,  0.519 


  171,       2.850,  2.654,  0.555 


  172,       2.850,  2.707,  0.505 


  173,       2.850,  2.831,  0.134 


  174,       2.850,  2.774,  0.311 


  175,       2.850,  2.674,  0.485 


  176,       2.850,  2.689,  0.498 


  177,       2.850,  2.493,  0.672 


  178,       2.850,  2.737,  0.351 


  179,       2.850,  2.606,  0.475 


  180,       2.850,  2.535,  0.611 


  181,       2.850,  2.635,  0.506 


  182,       2.850,  2.622,  0.664 


  183,       2.850,  2.802,  0.241 


  184,       2.850,  2.758,  0.321 


  185,       2.850,  2.704,  0.473 


  186,       2.850,  2.669,  0.448 


  187,       2.850,  2.740,  0.251 


  188,       2.850,  2.707,  0.327 


  189,       2.850,  2.694,  0.316 


  190,       2.850,  2.562,  0.484 


  191,       2.850,  2.604,  0.414 


  192,       2.850,  2.645,  0.459 


  193,       2.850,  2.655,  0.494 


  194,       2.850,  2.704,  0.409 


  195,       2.850,  2.733,  0.418 


  196,       2.850,  2.572,  0.599 


  197,       2.850,  2.507,  0.587 


  198,       2.850,  2.789,  0.221 


  199,       2.850,  2.778,  0.312 


  200,       2.850,  2.727,  0.385 


  201,       2.850,  2.512,  0.648 


  202,       2.850,  2.466,  0.747 


  203,       2.850,  2.709,  0.418 


  204,       2.850,  2.643,  0.457 


  205,       2.850,  2.685,  0.413 


  206,       2.850,  2.722,  0.355 


  207,       2.850,  2.727,  0.335 


  208,       2.850,  2.697,  0.432 


  209,       2.850,  2.799,  0.177 


  210,       2.850,  2.699,  0.523 


  211,       2.850,  2.707,  0.477 


  212,       2.850,  2.792,  0.200 


  213,       2.850,  2.750,  0.437 


  214,       2.850,  2.712,  0.474 


  215,       2.850,  2.731,  0.382 


  216,       2.850,  2.752,  0.300 


  217,       2.850,  2.745,  0.409 


  218,       2.850,  2.739,  0.355 


  219,       2.850,  2.716,  0.437 


  220,       2.850,  2.824,  0.127 


  221,       2.850,  2.800,  0.205 


  222,       2.850,  2.771,  0.331 


  223,       2.850,  2.615,  0.550 


  224,       2.850,  2.670,  0.500 


  225,       2.850,  2.728,  0.414 


  226,       2.850,  2.767,  0.342 


  227,       2.850,  2.751,  0.393 


  228,       2.850,  2.693,  0.453 


  229,       2.850,  2.804,  0.255 


  230,       2.850,  2.771,  0.318 


  231,       2.850,  2.781,  0.276 


  232,       2.850,  2.760,  0.318 


  233,       2.850,  2.781,  0.282 


  234,       2.850,  2.628,  0.583 


  235,       2.850,  2.722,  0.477 


  236,       2.850,  2.687,  0.466 


  237,       2.850,  2.714,  0.468 


  238,       2.850,  2.657,  0.518 


  239,       2.850,  2.606,  0.598 


  240,       2.850,  2.804,  0.254 


  241,       2.850,  2.834,  0.028 


  242,       2.850,  2.721,  0.401 


  243,       2.850,  2.745,  0.350 


  244,       2.850,  2.659,  0.489 


  245,       2.850,  2.464,  0.716 


  246,       2.850,  2.591,  0.572 


  247,       2.850,  2.637,  0.472 


  248,       2.850,  2.665,  0.434 


  249,       2.850,  2.659,  0.417 


  250,       2.850,  2.641,  0.449 


  251,       2.850,  2.725,  0.364 


  252,       2.850,  2.667,  0.499 


  253,       2.850,  2.613,  0.521 


  254,       2.850,  2.635,  0.464 


  255,       2.850,  2.758,  0.297 


  256,       2.850,  2.834,  0.028 


  257,       2.850,  2.793,  0.309 


  258,       2.850,  2.703,  0.467 


  259,       2.850,  2.609,  0.583 


  260,       2.850,  2.571,  0.621 


  261,       2.850,  2.446,  0.732 


  262,       2.850,  2.637,  0.460 


  263,       2.850,  2.598,  0.482 


  264,       2.850,  2.455,  0.679 


  265,       2.850,  2.540,  0.586 


  266,       2.850,  2.452,  0.691 


  267,       2.850,  2.591,  0.479 


  268,       2.850,  2.669,  0.408 


  269,       2.850,  2.514,  0.602 


  270,       2.850,  2.654,  0.451 


  271,       2.850,  2.705,  0.364 


  272,       2.850,  2.753,  0.241 


  273,       2.850,  2.739,  0.297 


  274,       2.850,  2.763,  0.232 


  275,       2.850,  2.714,  0.347 


  276,       2.850,  2.678,  0.409 


  277,       2.850,  2.698,  0.395 


  278,       2.850,  2.685,  0.488 


  279,       2.850,  2.679,  0.488 


  280,       2.850,  2.699,  0.484 


  281,       2.850,  2.694,  0.439 


  282,       2.850,  2.494,  0.648 


  283,       2.850,  2.523,  0.575 


  284,       2.850,  2.605,  0.495 


  285,       2.850,  2.597,  0.511 


  286,       2.850,  2.691,  0.404 


  287,       2.850,  2.665,  0.403 


  288,       2.850,  2.459,  0.643 


  289,       2.850,  2.648,  0.488 


  290,       2.850,  2.506,  0.613 


  291,       2.850,  2.524,  0.581 


  292,       2.850,  2.435,  0.694 


  293,       2.850,  2.550,  0.540 


  294,       2.850,  2.500,  0.727 


  295,       2.850,  2.451,  0.655 


  296,       2.850,  2.624,  0.473 


  297,       2.850,  2.590,  0.526 


  298,       2.850,  2.644,  0.423 


  299,       2.850,  2.599,  0.497 


  300,       2.850,  2.632,  0.474 


  301,       2.850,  2.633,  0.470 


  302,       2.850,  2.641,  0.500 


  303,       2.850,  2.490,  0.710 


  304,       2.850,  2.620,  0.588 


  305,       2.850,  2.653,  0.585 


  306,       2.850,  2.794,  0.293 


  307,       2.850,  2.740,  0.441 


  308,       2.850,  2.677,  0.467 


  309,       2.850,  2.626,  0.482 


  310,       2.850,  2.576,  0.557 


  311,       2.850,  2.614,  0.493 


  312,       2.850,  2.661,  0.398 


  313,       2.850,  2.650,  0.539 


  314,       2.850,  2.633,  0.562 


  315,       2.850,  2.700,  0.383 


  316,       2.850,  2.562,  0.580 


  317,       2.850,  2.564,  0.656 


  318,       2.850,  2.720,  0.390 


  319,       2.850,  2.671,  0.470 


  320,       2.850,  2.584,  0.599 


  321,       2.850,  2.665,  0.501 


  322,       2.850,  2.647,  0.545 


  323,       2.850,  2.771,  0.319 


  324,       2.850,  2.799,  0.253 


  325,       2.850,  2.515,  0.664 


  326,       2.850,  2.618,  0.605 


  327,       2.850,  2.694,  0.477 


  328,       2.850,  2.711,  0.475 


  329,       2.850,  2.682,  0.510 


  330,       2.850,  2.741,  0.437 


  331,       2.850,  2.583,  0.630 


  332,       2.850,  2.460,  0.725 


  333,       2.850,  2.540,  0.669 


  334,       2.850,  2.816,  0.172 


  335,       2.850,  2.792,  0.303 


  336,       2.850,  2.588,  0.601 


  337,       2.850,  2.634,  0.510 


  338,       2.850,  2.671,  0.422 


  339,       2.850,  2.568,  0.681 


  340,       2.850,  2.646,  0.484 


  341,       2.850,  2.638,  0.427 


  342,       2.850,  2.678,  0.496 


  343,       2.850,  2.672,  0.492 


  344,       2.850,  2.654,  0.481 


  345,       2.850,  2.688,  0.439 


  346,       2.850,  2.719,  0.422 


  347,       2.850,  2.822,  0.146 


  348,       2.850,  2.796,  0.175 


  349,       2.850,  2.760,  0.377 


  350,       2.850,  2.597,  0.529 


  351,       2.850,  2.579,  0.595 


  352,       2.850,  2.654,  0.493 


  353,       2.850,  2.695,  0.448 


  354,       2.850,  2.606,  0.589 


  355,       2.850,  2.613,  0.537 


  356,       2.850,  2.636,  0.493 


  357,       2.850,  2.633,  0.556 


  358,       2.850,  2.737,  0.387 


  359,       2.850,  2.758,  0.313 


  360,       2.850,  2.689,  0.415 


  361,       2.850,  2.571,  0.617 


  362,       2.850,  2.462,  0.659 


  363,       2.850,  2.480,  0.655 


  364,       2.850,  2.617,  0.518 


  365,       2.850,  2.493,  0.626 


  366,       2.850,  2.662,  0.403 


  367,       2.850,  2.713,  0.342 


  368,       2.850,  2.769,  0.056 


  369,       2.850,  2.756,  0.229 


  370,       2.850,  2.772,  0.231 


  371,       2.850,  2.599,  0.590 


  372,       2.850,  2.661,  0.468 


  373,       2.850,  2.816,  0.073 


  374,       2.850,  2.687,  0.431 


  375,       2.850,  2.633,  0.541 


  376,       2.850,  2.650,  0.495 


  377,       2.850,  2.712,  0.395 


  378,       2.850,  2.708,  0.424 


  379,       2.850,  2.833,  0.042 


  380,       2.850,  2.680,  0.518 


  381,       2.850,  2.806,  0.232 


  382,       2.850,  2.750,  0.392 


  383,       2.850,  2.759,  0.342 


  384,       2.850,  2.718,  0.434 


  385,       2.850,  2.680,  0.491 


  386,       2.850,  2.574,  0.632 


  387,       2.850,  2.532,  0.677 


  388,       2.850,  2.571,  0.650 


  389,       2.850,  2.647,  0.555 


  390,       2.850,  2.781,  0.298 


  391,       2.850,  2.745,  0.342 


  392,       2.850,  2.771,  0.303 


  393,       2.850,  2.597,  0.600 


  394,       2.850,  2.705,  0.422 


  395,       2.850,  2.693,  0.472 


  396,       2.850,  2.628,  0.586 


  397,       2.850,  2.631,  0.527 


  398,       2.850,  2.647,  0.484 


  399,       2.850,  2.757,  0.276 


  400,       2.850,  2.783,  0.261 


  401,       2.850,  2.794,  0.287 


  402,       2.850,  2.683,  0.443 


  403,       2.850,  2.703,  0.425 


  404,       2.850,  2.643,  0.542 


  405,       2.850,  2.700,  0.466 


  406,       2.850,  2.583,  0.605 


  407,       2.850,  2.534,  0.627 


  408,       2.850,  2.509,  0.677 


  409,       2.850,  2.536,  0.680 


  410,       2.850,  2.557,  0.587 


  411,       2.850,  2.686,  0.457 


  412,       2.850,  2.794,  0.225 


  413,       2.850,  2.850,  0.000 


  414,       2.850,  2.765,  0.421 


  415,       2.850,  2.730,  0.409 


  416,       2.850,  2.663,  0.564 


  417,       2.850,  2.629,  0.532 


  418,       2.850,  2.697,  0.417 


  419,       2.850,  2.665,  0.472 


  420,       2.850,  2.671,  0.458 


  421,       2.850,  2.768,  0.243 


  422,       2.850,  2.778,  0.281 


  423,       2.850,  2.701,  0.422 


  424,       2.850,  2.725,  0.384 


  425,       2.850,  2.674,  0.503 


  426,       2.850,  2.598,  0.572 


  427,       2.850,  2.677,  0.412 


  428,       2.850,  2.735,  0.325 


  429,       2.850,  2.639,  0.462 


  430,       2.850,  2.773,  0.256 


  431,       2.850,  2.752,  0.281 


  432,       2.850,  2.704,  0.418 


  433,       2.850,  2.589,  0.577 


  434,       2.850,  2.714,  0.331 


  435,       2.850,  2.663,  0.430 


  436,       2.850,  2.576,  0.507 


  437,       2.850,  2.602,  0.468 


  438,       2.850,  2.670,  0.406 


  439,       2.850,  2.615,  0.541 


